"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"545759","22468","BABUSHKA LIGHTS STRING OF 10",2,"3/7/2011 11:56",6.75,16316,"United Kingdom"
"550829","23138","SINGLE WIRE HOOK IVORY HEART",2,"4/21/2011 10:19",1.45,17841,"United Kingdom"
"575117","21642","ASSORTED TUTTI FRUTTI PEN",4,"11/8/2011 14:22",0.29,12748,"United Kingdom"
"572484","20725","LUNCH BAG RED RETROSPOT",2,"10/24/2011 13:50",1.65,17220,"United Kingdom"
"545690","22499","WOODEN UNION JACK BUNTING",1,"3/6/2011 12:46",5.95,13263,"United Kingdom"
"553859","21913","VINTAGE SEASIDE JIGSAW PUZZLES",1,"5/19/2011 13:35",3.75,14505,"United Kingdom"
"579940","22086","PAPER CHAIN KIT 50'S CHRISTMAS ",6,"12/1/2011 10:20",2.95,16938,"United Kingdom"
"554916","47590A","BLUE HAPPY BIRTHDAY BUNTING",1,"5/27/2011 12:26",5.45,17345,"United Kingdom"
"557878","22468","BABUSHKA LIGHTS STRING OF 10",4,"6/23/2011 13:13",6.75,16940,"United Kingdom"
"580997","23439","HAND WARMER RED LOVE HEART",11,"12/6/2011 17:23",2.1,15023,"United Kingdom"
"560996","23133","LARGE IVORY HEART WALL ORGANISER",2,"7/22/2011 13:53",8.25,17625,"United Kingdom"
"547918","22383","LUNCH BAG SUKI DESIGN ",10,"3/28/2011 12:49",1.65,15249,"United Kingdom"
"560271","85053","FRENCH ENAMEL CANDLEHOLDER",2,"7/17/2011 14:51",2.1,16474,"United Kingdom"
"547223","17021","NAMASTE SWAGAT INCENSE",18,"3/21/2011 15:10",0.3,12867,"United Kingdom"
"570186","22750","FELTCRAFT PRINCESS LOLA DOLL",4,"10/7/2011 15:01",3.75,17509,"United Kingdom"
"554483","85123A","WHITE HANGING HEART T-LIGHT HOLDER",18,"5/24/2011 12:57",2.95,13771,"United Kingdom"
"544644","21313","GLASS HEART T-LIGHT HOLDER ",24,"2/22/2011 11:46",0.85,17002,"United Kingdom"
"570292","23526","WALL ART DOG LICENCE ",4,"10/10/2011 11:59",5.95,13418,"United Kingdom"
"576228","20975","12 PENCILS SMALL TUBE RED RETROSPOT",2,"11/14/2011 13:12",0.65,15033,"United Kingdom"
"537209","21467","CHERRY CROCHET FOOD COVER",1,"12/5/2010 15:12",3.75,14606,"United Kingdom"
"544484","82600","NO SINGING METAL SIGN",12,"2/21/2011 11:10",2.1,15321,"United Kingdom"
"568066","23356","LOVE HOT WATER BOTTLE",1,"9/23/2011 13:48",5.95,14529,"United Kingdom"
"560928","21673","WHITE SPOT BLUE CERAMIC DRAWER KNOB",12,"7/22/2011 10:00",1.25,14852,"United Kingdom"
"579667","22884","NUMBER TILE VINTAGE FONT 5",2,"11/30/2011 12:32",1.95,16361,"United Kingdom"
"553035","22364","GLASS JAR DIGESTIVE BISCUITS",1,"5/12/2011 20:13",2.95,17337,"United Kingdom"
"554098","23136","IVORY WIRE SWEETHEART LETTER TRAY",2,"5/22/2011 13:01",3.75,14769,"United Kingdom"
"545059","22895","SET OF 2 TEA TOWELS APPLE AND PEARS",3,"2/27/2011 13:04",2.95,14157,"United Kingdom"
"558341","84832","ZINC WILLIE WINKIE  CANDLE STICK",12,"6/28/2011 14:20",0.85,14741,"United Kingdom"
"553141","22759","SET OF 3 NOTEBOOKS IN PARCEL",3,"5/13/2011 13:01",1.65,15907,"United Kingdom"
"567656","85168B","BLACK BAROQUE CARRIAGE CLOCK",1,"9/21/2011 14:40",8.29,14096,"United Kingdom"
"538518","22973","CHILDREN'S CIRCUS PARADE MUG",6,"12/12/2010 16:14",1.65,14505,"United Kingdom"
"566495","23436","VINTAGE CHRISTMAS GIFT BAG LARGE ",20,"9/13/2011 11:14",1.25,15529,"United Kingdom"
"574629","22835","HOT WATER BOTTLE I AM SO POORLY",1,"11/6/2011 11:21",4.95,16326,"United Kingdom"
"544918","22993","SET OF 4 PANTRY JELLY MOULDS",12,"2/24/2011 16:30",1.25,13081,"United Kingdom"
"553927","21878","PACK OF 6 SANDCASTLE FLAGS ASSORTED",200,"5/20/2011 9:56",0.72,17381,"United Kingdom"
"576053","21669","BLUE STRIPE CERAMIC DRAWER KNOB",6,"11/13/2011 14:53",1.45,16726,"United Kingdom"
"570983","23366","SET 12 COLOURING PENCILS DOILY",24,"10/13/2011 11:57",0.65,14963,"United Kingdom"
"553578","23089","GLASS BON BON JAR",12,"5/18/2011 10:39",1.65,13767,"United Kingdom"
"550071","22188","BLACK HEART CARD HOLDER",8,"4/14/2011 12:12",3.95,16735,"United Kingdom"
"544065","85014B","RED RETROSPOT UMBRELLA",3,"2/15/2011 13:52",5.95,14346,"United Kingdom"
"543162","22938","CUPCAKE LACE PAPER SET 6",12,"2/3/2011 18:08",1.95,17507,"United Kingdom"
"574096","23122","PARTY CHARMS 50 PIECES",12,"11/3/2011 9:55",0.83,13599,"United Kingdom"
"551895","22922","FRIDGE MAGNETS US DINER ASSORTED",12,"5/5/2011 10:22",0.85,12877,"United Kingdom"
"571544","23331","DECORATIVE WICKER HEART SMALL",1,"10/17/2011 16:53",0.63,17757,"United Kingdom"
"574258","23348","CHILDRENS TOY COOKING UTENSIL SET",1,"11/3/2011 13:50",2.08,16891,"United Kingdom"
"580887","84813","SET OF 4 DIAMOND NAPKIN RINGS",8,"12/6/2011 12:26",2.95,13755,"United Kingdom"
"539041","17012E","ORIGAMI OPIUM INCENSE/CANDLE SET ",24,"12/15/2010 15:34",0.5,15456,"United Kingdom"
"568314","47566","PARTY BUNTING",1,"9/26/2011 12:58",4.95,14387,"United Kingdom"
"575751","21677","HEARTS  STICKERS",24,"11/11/2011 10:32",0.85,14911,"EIRE"
"576176","22066","LOVE HEART TRINKET POT",2,"11/14/2011 11:04",0.39,16936,"United Kingdom"
"575673","21668","RED STRIPE CERAMIC DRAWER KNOB",12,"11/10/2011 15:04",1.45,14863,"United Kingdom"
"556102","23206","LUNCH BAG APPLE DESIGN",10,"6/8/2011 16:15",1.65,13115,"United Kingdom"
"580025","23321","SMALL WHITE HEART OF WICKER",1,"12/1/2011 11:53",1.65,15021,"United Kingdom"
"580511","23235","STORAGE TIN VINTAGE LEAF",6,"12/4/2011 13:54",2.89,12560,"Germany"
"564630","22427","ENAMEL FLOWER JUG CREAM",3,"8/26/2011 11:53",5.95,13644,"United Kingdom"
"549296","22690","DOORMAT HOME SWEET HOME BLUE ",2,"4/8/2011 7:37",7.95,14619,"United Kingdom"
"564335","22921","HERB MARKER CHIVES ",2,"8/24/2011 14:23",0.65,15800,"United Kingdom"
"578045","22100","SKULLS SQUARE TISSUE BOX",1,"11/22/2011 14:43",0.39,17297,"United Kingdom"
"545423","22682","FRENCH BLUE METAL DOOR SIGN 7",10,"3/2/2011 14:34",1.25,15643,"United Kingdom"
"568203","23130","MISTLETOE HEART WREATH GREEN",6,"9/25/2011 15:15",4.15,13435,"United Kingdom"
"564541","22736","RIBBON REEL MAKING SNOWMEN ",10,"8/25/2011 15:35",1.65,16309,"United Kingdom"
"578036","21967","PACK OF 12 SKULL TISSUES",4,"11/22/2011 14:04",0.39,16474,"United Kingdom"
"546089","22085","PAPER CHAIN KIT SKULLS ",2,"3/9/2011 11:44",2.95,17864,"United Kingdom"
"563709","23298","SPOTTY BUNTING",1,"8/18/2011 15:17",4.95,15472,"United Kingdom"
"579162","22865","HAND WARMER OWL DESIGN",1,"11/28/2011 13:58",2.1,16393,"United Kingdom"
"567211","85099B","JUMBO BAG RED RETROSPOT",2,"9/19/2011 11:02",2.08,14159,"United Kingdom"
"546542","22672","FRENCH BATHROOM SIGN BLUE METAL",1,"3/14/2011 15:13",1.65,13263,"United Kingdom"
"550025","22698","PINK REGENCY TEACUP AND SAUCER",48,"4/14/2011 11:19",2.55,17315,"United Kingdom"
"541962","21880","RED RETROSPOT TAPE",12,"1/24/2011 12:58",0.65,12693,"Germany"
"547050","84921","CREAM AND PINK FLOWERS PONY ",1,"3/20/2011 12:02",3.75,17795,"United Kingdom"
"576624","21209","MULTICOLOUR HONEYCOMB FAN",12,"11/15/2011 17:14",0.39,16156,"United Kingdom"
"573769","23427","STOOL HOME SWEET HOME ",1,"11/1/2011 10:04",12.5,13292,"United Kingdom"
"568317","48194","DOORMAT HEARTS",4,"9/26/2011 13:25",8.25,17491,"United Kingdom"
"579468","22669","RED BABY BUNTING ",5,"11/29/2011 14:58",2.95,14711,"United Kingdom"
"571039","82583","HOT BATHS METAL SIGN",1,"10/13/2011 12:59",2.1,16121,"United Kingdom"
"577701","22086","PAPER CHAIN KIT 50'S CHRISTMAS ",1,"11/21/2011 12:11",2.95,13673,"United Kingdom"
"559401","22152","PLACE SETTING WHITE STAR",12,"7/8/2011 10:49",0.42,15039,"United Kingdom"
"563848","23211","RED ROCKING HORSE HAND PAINTED",24,"8/19/2011 14:57",1.25,14911,"EIRE"
"553182","22083","PAPER CHAIN KIT RETROSPOT",4,"5/15/2011 12:21",2.95,17107,"United Kingdom"
"542631","22931","BAKING MOULD HEART WHITE CHOCOLATE",4,"1/31/2011 10:09",2.55,12841,"United Kingdom"
"579069","22918","HERB MARKER PARSLEY",12,"11/28/2011 10:31",0.65,14911,"EIRE"
"562213","23316","RED REFECTORY CLOCK ",1,"8/3/2011 13:39",9.95,13975,"United Kingdom"
"574750","22413","METAL SIGN TAKE IT OR LEAVE IT ",6,"11/7/2011 9:12",2.95,17164,"United Kingdom"
"544476","22064","PINK DOUGHNUT TRINKET POT ",6,"2/21/2011 9:58",1.65,14796,"United Kingdom"
"552330","20969","RED FLORAL FELTCRAFT SHOULDER BAG",4,"5/9/2011 10:13",3.75,12948,"United Kingdom"
"552007","21735","TWO DOOR CURIO CABINET",2,"5/5/2011 16:56",12.75,13269,"United Kingdom"
"579167","22649","STRAWBERRY FAIRY CAKE TEAPOT",1,"11/28/2011 14:06",4.95,16800,"United Kingdom"
"570672","23204","CHARLOTTE BAG APPLES DESIGN",10,"10/11/2011 14:52",0.85,12536,"France"
"564722","23099","FRENCH CARRIAGE LANTERN",1,"8/28/2011 12:06",6.65,16456,"United Kingdom"
"571905","84006","MAGIC TREE -PAPER FLOWERS",12,"10/19/2011 14:51",0.85,12370,"Cyprus"
"540866","20675","BLUE POLKADOT BOWL",32,"1/12/2011 11:21",1.25,17324,"United Kingdom"
"564065","23154","SET OF 4 JAM JAR MAGNETS",12,"8/22/2011 15:05",2.08,15150,"United Kingdom"
"559526","47341B","BLUE TABLE RUN FLOWER",2,"7/10/2011 11:19",1.25,15756,"United Kingdom"
"550001","21084","SET/6 COLLAGE PAPER CUPS",24,"4/14/2011 9:28",0.19,17704,"United Kingdom"
"563377","22815","CARD PSYCHEDELIC APPLES",12,"8/16/2011 10:44",0.42,15002,"United Kingdom"
"564536","22437","SET OF 9 BLACK SKULL BALLOONS",10,"8/25/2011 15:12",0.85,13159,"United Kingdom"
"541789","22509","SEWING BOX RETROSPOT DESIGN ",5,"1/21/2011 13:07",14.95,14088,"United Kingdom"
"551518","22725","ALARM CLOCK BAKELIKE CHOCOLATE",1,"5/1/2011 11:36",3.75,15708,"United Kingdom"
"571653","22535","MAGIC DRAWING SLATE BUNNIES ",24,"10/18/2011 12:17",0.36,14298,"United Kingdom"
"542425","22854","CREAM SWEETHEART EGG HOLDER",4,"1/28/2011 9:20",4.95,12574,"France"
"540316","85059","FRENCH ENAMEL WATER BASIN",8,"1/6/2011 13:00",1.25,16676,"United Kingdom"
"539993","22458","CAST IRON HOOK GARDEN FORK",8,"1/4/2011 10:00",2.55,13313,"United Kingdom"
"577485","21096","SET/6 FRUIT SALAD  PAPER PLATES",4,"11/20/2011 11:56",0.39,16360,"United Kingdom"
"562584","84945","MULTI COLOUR SILVER T-LIGHT HOLDER",48,"8/7/2011 14:16",0.85,13752,"United Kingdom"
"550627","47566","PARTY BUNTING",5,"4/19/2011 14:36",4.95,16633,"United Kingdom"
"552010","20719","WOODLAND CHARLOTTE BAG",4,"5/5/2011 17:26",0.85,14713,"United Kingdom"
"574700","22726","ALARM CLOCK BAKELIKE GREEN",4,"11/6/2011 13:53",3.75,16033,"United Kingdom"
"563155","20674","GREEN POLKADOT BOWL",10,"8/12/2011 11:48",1.25,13069,"United Kingdom"
"574052","22138","BAKING SET 9 PIECE RETROSPOT ",1,"11/2/2011 13:50",4.95,16706,"United Kingdom"
"560035","15044A","PINK PAPER PARASOL ",6,"7/14/2011 13:41",2.95,17706,"United Kingdom"
"549546","22730","ALARM CLOCK BAKELIKE IVORY",2,"4/10/2011 11:24",3.75,16889,"United Kingdom"
"564743","23000","TRAVEL CARD WALLET TRANSPORT",3,"8/28/2011 15:17",0.42,14606,"United Kingdom"
"579282","23415","HOME SWEET HOME HOOK",12,"11/29/2011 10:41",1.65,16818,"United Kingdom"
"542433","22492","MINI PAINT SET VINTAGE ",72,"1/28/2011 10:45",0.65,12726,"France"
"568552","23355","HOT WATER BOTTLE KEEP CALM",8,"9/27/2011 15:16",4.95,14824,"United Kingdom"
"578270","84970L","SINGLE HEART ZINC T-LIGHT HOLDER",5,"11/23/2011 13:39",2.08,14096,"United Kingdom"
"549982","85099F","JUMBO BAG STRAWBERRY",10,"4/13/2011 15:52",2.08,17091,"United Kingdom"
"566717","37449","CERAMIC CAKE STAND + HANGING CAKES",2,"9/14/2011 12:14",9.95,17841,"United Kingdom"
"571565","22083","PAPER CHAIN KIT RETROSPOT",6,"10/18/2011 10:18",2.95,12720,"Germany"
"564174","15060B","FAIRY CAKE DESIGN UMBRELLA",8,"8/23/2011 14:25",3.75,14191,"United Kingdom"
"580963","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,"12/6/2011 14:49",1.65,14868,"United Kingdom"
"549614","48187","DOORMAT NEW ENGLAND",2,"4/11/2011 11:38",7.95,12720,"Germany"
"547067","22385","JUMBO BAG SPACEBOY DESIGN",10,"3/20/2011 13:43",1.95,12921,"United Kingdom"
"576076","51014C","FEATHER PEN,COAL BLACK",12,"11/13/2011 16:18",0.39,14382,"United Kingdom"
"554837","22784","LANTERN CREAM GAZEBO ",2,"5/26/2011 16:30",4.95,14584,"United Kingdom"
"558198","72024U","LILAC VOTIVE CANDLE",24,"6/27/2011 12:49",0.21,14104,"United Kingdom"
"578953","22086","PAPER CHAIN KIT 50'S CHRISTMAS ",5,"11/27/2011 14:50",2.95,13546,"United Kingdom"
"573323","23197","SKETCHBOOK MAGNETIC SHOPPING LIST",3,"10/30/2011 10:54",1.45,15708,"United Kingdom"
"566557","23077","DOUGHNUT LIP GLOSS ",200,"9/13/2011 11:47",1.04,14646,"Netherlands"
"540522","22494","EMERGENCY FIRST AID TIN ",12,"1/9/2011 12:50",1.25,13102,"United Kingdom"
"576051","22962","JAM JAR WITH PINK LID",12,"11/13/2011 14:45",0.85,14911,"EIRE"
"575919","47421","ASSORTED COLOUR LIZARD SUCTION HOOK",120,"11/11/2011 17:00",0.36,15311,"United Kingdom"
"544467","21717","EASTER TIN BUCKET",1,"2/20/2011 15:51",2.55,14502,"United Kingdom"
"572858","22993","SET OF 4 PANTRY JELLY MOULDS",4,"10/26/2011 12:36",1.25,13571,"United Kingdom"
"579516","22139","RETROSPOT TEA SET CERAMIC 11 PC ",1,"11/29/2011 17:52",4.95,17841,"United Kingdom"
"553754","37495","FAIRY CAKE BIRTHDAY CANDLE SET",4,"5/19/2011 10:25",3.75,16175,"United Kingdom"
"562574","21673","WHITE SPOT BLUE CERAMIC DRAWER KNOB",6,"8/7/2011 12:42",1.25,14903,"United Kingdom"
"536522","22632","HAND WARMER RED RETROSPOT",2,"12/1/2010 12:49",2.1,15012,"United Kingdom"
"546563","21791","VINTAGE HEADS AND TAILS CARD GAME ",12,"3/15/2011 10:49",1.25,15047,"United Kingdom"
"542526","21900","KEY FOB , SHED",10,"1/28/2011 12:43",0.65,14659,"United Kingdom"
"569228","22717","CARD DOG AND BALL ",12,"10/2/2011 14:47",0.42,15547,"United Kingdom"
"537369","21692","SILVER LATTICE VANILLA CANDLE POT",1,"12/6/2010 12:41",3.75,17860,"United Kingdom"
"570499","22907","PACK OF 20 NAPKINS PANTRY DESIGN",12,"10/11/2011 9:19",0.85,12772,"Portugal"
"557466","23243","SET OF TEA COFFEE SUGAR TINS PANTRY",4,"6/20/2011 13:08",4.95,13815,"Germany"
"573340","22609","PENS ASSORTED SPACEBALL",36,"10/30/2011 11:55",0.19,14159,"United Kingdom"
"566312","23424","GINGHAM RECIPE BOOK BOX",4,"9/12/2011 9:43",4.95,16150,"United Kingdom"
"557119","21669","BLUE STRIPE CERAMIC DRAWER KNOB",36,"6/16/2011 17:08",1.25,17416,"United Kingdom"
"580098","22423","REGENCY CAKESTAND 3 TIER",3,"12/1/2011 15:05",12.75,15373,"United Kingdom"
"580647","23242","TREASURE TIN BUFFALO BILL ",6,"12/5/2011 13:14",2.08,14083,"United Kingdom"
"555124","22553","PLASTERS IN TIN SKULLS",3,"5/31/2011 15:26",1.65,18204,"United Kingdom"
"557577","22155","STAR DECORATION RUSTIC",2,"6/21/2011 11:02",0.42,14606,"United Kingdom"
"580469","22346","PARTY PIZZA DISH GREEN POLKADOT",6,"12/4/2011 12:32",0.19,14583,"United Kingdom"
"544935","22246","MAGIC GARDEN FELT GARLAND ",12,"2/25/2011 9:09",1.95,13870,"United Kingdom"
"575602","23310","BUBBLEGUM RING ASSORTED",108,"11/10/2011 12:27",0.42,17059,"United Kingdom"
"581230","23497","CLASSIC CHROME BICYCLE BELL ",12,"12/8/2011 10:24",1.45,14291,"United Kingdom"
"554089","22423","REGENCY CAKESTAND 3 TIER",1,"5/22/2011 12:16",12.75,13527,"United Kingdom"
"577732","22212","FOUR HOOK  WHITE LOVEBIRDS",12,"11/21/2011 13:09",2.1,15093,"United Kingdom"
"568554","22417","PACK OF 60 SPACEBOY CAKE CASES",24,"9/27/2011 15:31",0.55,12455,"Spain"
"565863","35648","VINTAGE BEAD PINK PURSE ",24,"9/7/2011 15:00",0.83,17422,"United Kingdom"
"543913","22917","HERB MARKER ROSEMARY",2,"2/14/2011 13:11",0.65,17591,"United Kingdom"
"552180","22382","LUNCH BAG SPACEBOY DESIGN ",10,"5/6/2011 13:35",1.65,18235,"United Kingdom"
"552562","23205","CHARLOTTE BAG ALPHABET  DESIGN",10,"5/10/2011 11:50",0.85,17581,"United Kingdom"
"577853","23321","SMALL WHITE HEART OF WICKER",10,"11/22/2011 11:13",1.65,13681,"United Kingdom"
"538198","85231B","CINAMMON SET OF 9 T-LIGHTS",6,"12/10/2010 11:01",0.85,17827,"United Kingdom"
"569590","23508","MINI PLAYING CARDS DOLLY GIRL ",20,"10/5/2011 11:25",0.42,13949,"United Kingdom"
"545337","84985A","SET OF 72 GREEN PAPER DOILIES",1,"3/1/2011 17:28",1.45,15984,"United Kingdom"
"541845","21430","SET/3 RED GINGHAM ROSE STORAGE BOX",1,"1/23/2011 12:41",3.75,15167,"United Kingdom"
"545872","16238","PARTY TIME PENCIL ERASERS",5,"3/7/2011 14:51",0.21,15752,"United Kingdom"
"572037","22025","RING OF ROSES BIRTHDAY CARD",12,"10/20/2011 12:07",0.42,17365,"United Kingdom"
"575621","82582","AREA PATROLLED METAL SIGN",1,"11/10/2011 13:03",2.1,16892,"United Kingdom"
"563924","82552","WASHROOM METAL SIGN",1,"8/21/2011 14:32",1.45,15984,"United Kingdom"
"572542","23367","SET 12 COLOUR PENCILS SPACEBOY ",16,"10/24/2011 16:20",0.65,17272,"United Kingdom"
"549118","21481","FAWN BLUE HOT WATER BOTTLE",6,"4/6/2011 13:18",2.95,14911,"EIRE"
"563924","22557","PLASTERS IN TIN VINTAGE PAISLEY ",3,"8/21/2011 14:32",1.65,15984,"United Kingdom"
"566847","22383","LUNCH BAG SUKI DESIGN ",2,"9/15/2011 11:57",1.65,15005,"United Kingdom"
"557468","22383","LUNCH BAG SUKI DESIGN ",3,"6/20/2011 13:14",1.65,16713,"United Kingdom"
"566440","23380","PACK OF 12 VINTAGE DOILY TISSUES",24,"9/12/2011 15:19",0.39,15755,"United Kingdom"
"563216","22705","WRAP GREEN PEARS ",25,"8/14/2011 13:14",0.42,17841,"United Kingdom"
"557442","22745","POPPY'S PLAYHOUSE BEDROOM ",1,"6/20/2011 12:53",2.1,14808,"United Kingdom"
"573393","22578","WOODEN STAR CHRISTMAS SCANDINAVIAN",24,"10/30/2011 15:08",0.29,14158,"United Kingdom"
"543196","20725","LUNCH BAG RED RETROSPOT",10,"2/4/2011 12:29",1.65,13309,"United Kingdom"
"568160","22578","WOODEN STAR CHRISTMAS SCANDINAVIAN",24,"9/25/2011 12:25",0.29,17498,"United Kingdom"
"576326","23090","VINTAGE GLASS T-LIGHT HOLDER",24,"11/14/2011 15:18",0.83,16504,"United Kingdom"
"572192","35833P","4 PINK FLOCK CHRISTMAS BALLS",1,"10/21/2011 11:30",1.25,18118,"United Kingdom"
"537144","22633","HAND WARMER UNION JACK",2,"12/5/2010 13:00",2.1,15880,"United Kingdom"
"562161","22677","FRENCH BLUE METAL DOOR SIGN 2",3,"8/3/2011 11:58",1.25,17841,"United Kingdom"
"569089","23319","BOX OF 6 MINI 50'S CRACKERS",4,"9/30/2011 12:03",2.49,13764,"United Kingdom"
"539421","21481","FAWN BLUE HOT WATER BOTTLE",6,"12/17/2010 14:21",2.95,14016,"EIRE"
"561190","22273","FELTCRAFT DOLL MOLLY",6,"7/25/2011 13:37",2.95,17631,"United Kingdom"
"569653","22898","CHILDRENS APRON APPLES DESIGN",8,"10/5/2011 12:52",1.95,12451,"Switzerland"
"579069","23121","PACK OF 6 COCKTAIL PARASOL STRAWS",24,"11/28/2011 10:31",0.42,14911,"EIRE"
"562271","23316","RED REFECTORY CLOCK ",1,"8/3/2011 17:05",9.95,16098,"United Kingdom"
"540849","22625","RED KITCHEN SCALES",2,"1/12/2011 9:33",8.5,14270,"United Kingdom"
"568997","23511","EMBROIDERED RIBBON REEL EMILY ",6,"9/29/2011 17:27",2.08,16233,"United Kingdom"
"559471","22920","HERB MARKER BASIL",12,"7/8/2011 13:39",0.65,17512,"United Kingdom"
"571297","22526","WHEELBARROW FOR CHILDREN ",1,"10/16/2011 16:25",12.75,16987,"United Kingdom"
"561658","85213","MINI  ZINC GARDEN DECORATIONS ",12,"7/28/2011 16:06",0.29,12743,"Unspecified"
"571653","22601","CHRISTMAS RETROSPOT ANGEL WOOD",12,"10/18/2011 12:17",0.72,14298,"United Kingdom"
"542647","22918","HERB MARKER PARSLEY",12,"1/31/2011 11:46",0.65,18245,"United Kingdom"
"568191","23398","HANGING HEART BONHEUR",10,"9/25/2011 14:37",0.85,16655,"United Kingdom"
"552839","23133","LARGE IVORY HEART WALL ORGANISER",2,"5/11/2011 14:25",8.25,14367,"United Kingdom"
"559000","22435","SET OF 9 HEART SHAPED BALLOONS",6,"7/5/2011 12:15",1.25,14099,"United Kingdom"
"565478","21935","SUKI  SHOULDER BAG",2,"9/5/2011 11:18",1.65,15005,"United Kingdom"
"579432","20713","JUMBO BAG OWLS",100,"11/29/2011 13:12",1.79,15311,"United Kingdom"
"543256","21485","RETROSPOT HEART HOT WATER BOTTLE",4,"2/4/2011 15:54",4.95,17293,"United Kingdom"
"570049","23368","SET 12 COLOUR PENCILS DOLLY GIRL ",17,"10/7/2011 10:55",0.65,17228,"United Kingdom"
"580691","90214D","LETTER ""D"" BLING KEY RING",12,"12/5/2011 15:48",0.29,13790,"United Kingdom"
"556038","22062","CERAMIC BOWL WITH LOVE HEART DESIGN",3,"6/8/2011 12:38",0.83,13184,"United Kingdom"
"568998","46000S","POLYESTER FILLER PAD 40x40cm",125,"9/29/2011 17:33",1.45,17905,"United Kingdom"
"579491","22633","HAND WARMER UNION JACK",3,"11/29/2011 15:23",2.1,14723,"United Kingdom"
"567968","22149","FELTCRAFT 6 FLOWER FRIENDS",6,"9/23/2011 9:44",2.1,12546,"Spain"
"570887","22818","CARD CHRISTMAS VILLAGE",12,"10/13/2011 10:25",0.42,17169,"United Kingdom"
"580290","23266","SET OF 3 WOODEN STOCKING DECORATION",1,"12/2/2011 13:35",1.25,17221,"United Kingdom"
"554098","22252","BIRDCAGE DECORATION TEALIGHT HOLDER",6,"5/22/2011 13:01",1.25,14769,"United Kingdom"
"551715","22659","LUNCH BOX I LOVE LONDON",12,"5/3/2011 15:23",1.95,13102,"United Kingdom"
"553546","84519B","CARROT CHARLIE+LOLA COASTER SET",24,"5/17/2011 15:42",1.25,12415,"Australia"
"577157","22551","PLASTERS IN TIN SPACEBOY",36,"11/18/2011 9:58",1.65,12451,"Switzerland"
"579559","22138","BAKING SET 9 PIECE RETROSPOT ",2,"11/30/2011 11:30",4.95,16764,"United Kingdom"
"544307","22715","CARD WEDDING DAY",24,"2/17/2011 14:04",0.42,15903,"United Kingdom"
"580311","20718","RED RETROSPOT SHOPPER BAG",10,"12/2/2011 14:48",1.25,18245,"United Kingdom"
"542398","21324","HANGING MEDINA LANTERN SMALL",2,"1/27/2011 15:36",2.95,13174,"United Kingdom"
"564133","23209","LUNCH BAG VINTAGE DOILY ",20,"8/23/2011 11:01",1.65,14364,"United Kingdom"
"554638","82482","WOODEN PICTURE FRAME WHITE FINISH",4,"5/25/2011 11:59",2.55,14810,"United Kingdom"
"563062","21906","PHARMACIE FIRST AID TIN",2,"8/11/2011 15:25",6.75,17811,"United Kingdom"
"581179","23295","SET OF 12 MINI LOAF BAKING CASES",32,"12/7/2011 15:43",0.83,12471,"Germany"
"575323","46000S","POLYESTER FILLER PAD 40x40cm",6,"11/9/2011 13:37",1.45,15392,"United Kingdom"
"566055","22171","3 HOOK PHOTO SHELF ANTIQUE WHITE",1,"9/8/2011 15:05",8.5,15453,"United Kingdom"
"564136","44228","CANNABIS LEAF BEAD CURTAIN",12,"8/23/2011 11:16",0.85,14404,"United Kingdom"
"579980","85152","HAND OVER THE CHOCOLATE   SIGN ",2,"12/1/2011 11:16",2.1,13263,"United Kingdom"
"554645","21563","RED HEART SHAPE LOVE BUCKET ",5,"5/25/2011 12:34",2.95,17770,"United Kingdom"
"547639","22693","GROW A FLYTRAP OR SUNFLOWER IN TIN",24,"3/24/2011 11:34",1.25,17698,"United Kingdom"
"574710","22992","REVOLVER WOODEN RULER ",12,"11/6/2011 14:17",1.95,15427,"United Kingdom"
"550352","22051","BLUE SCANDINAVIAN PAISLEY WRAP",25,"4/18/2011 10:21",0.42,16719,"United Kingdom"
"558194","22377","BOTTLE BAG RETROSPOT ",2,"6/27/2011 12:28",2.1,14583,"United Kingdom"
"566019","23355","HOT WATER BOTTLE KEEP CALM",1,"9/8/2011 12:44",4.95,17243,"United Kingdom"
